Nombre de la revista,Número de la contribución,Autor de la contribución,Roles,Seudónimo / Abreviatura del nombre,País de origen,Título de la contribución,Número del fascículo,Fecha de publicación,Traducción,Traductor,Lengua en la que aparece en la revista,Lengua original [si es traducción],Tipo de contribución [Género según investigador],Tipo de contribución según la revista,Dedicatoria,Obras reseñadas [solo se indica para el caso de las reseñas],Cantidad de páginas,Paginación,Comentarios,Información sobre nacionalidad
Revista Contemporánea,,"Grillo, Maximiliano",Creador,Max Grillo,Colombia,Literaturas en decadencia,2,Noviembre de 1904,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,20.5,98-119,"Tiene un epígrafe de Remy de Gourmont. Funerales del estilo. Mercure, XI, 1902. Menciona, posiblemente de dónde lo ha sacado, Esto muestra que tenía acceso al Mercure.",
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2,Noviembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,119,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2,Noviembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,120,NA,
Revista Contemporánea,,"D'Annunzio, Gabriele",Creador,NA,Italia,Mujeres,2,Noviembre de 1904,Sí,"Valencia, Guillermo",Español,Italiano,Poesía,NA,NA,NA,1.7,120-121,Traducción del libro Laus Vitae,
Revista Contemporánea,,"D'Annunzio, Gabriele",Creador,NA,Italia,Le Donne,2,Noviembre de 1904,No,NA,Italiano,NA,Poesía,NA,NA,NA,1.7,122-123,"""A fin de que los lectores puedan entenden apreciar mejor la fidelidad inteligente de esta versión, se publica en seguida el original de ella"" Nota del Redactor. En esta nota y la publicación de este texto hay una idea explicita sobre la traducción. Además de ello hay una dinámica de transferencia desde el texto traducido, pero también desde el original. Esto denota el tipo de lector al que estaba dirigido la revista. ",
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2,Noviembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,123,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2,Noviembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,124,NA,
Revista Contemporánea,,"García Ortiz, Laureano",Creador,NA,Colombia,Fantasía de un bibliófilo,2,Noviembre de 1904,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,15.7,124-140,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2,Noviembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,141,NA,
Revista Contemporánea,,"Gómez Restrepo, Antonio",Creador,NA,Colombia,El bautismo de pisa,2,Noviembre de 1904,No,NA,Español,NA,Poesía,NA,"Uribe, Diego",NA,0.9,141,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2,Noviembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,142,NA,
Revista Contemporánea,,"Gómez Restrepo, Antonio",Creador,NA,Colombia,Santa Cecilia,2,Noviembre de 1904,No,NA,Español,NA,Poesía,NA,NA,NA,0.9,142,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2,Noviembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,173,NA,
Revista Contemporánea,,"Carvajal, M.A.",Creador,NA,Colombia,Simbolismos de la floresta. I. El lirio,2,Noviembre de 1904,No,NA,Español,NA,Poesía,NA,NA,NA,0.9,143,NA,
Revista Contemporánea,,"Carvajal, M.A.",Creador,NA,Colombia,Simbolismos de lafloresta. II. Orquidea solitaria,2,Noviembre de 1904,No,NA,Español,NA,Poesía,NA,NA,NA,1,144,NA,
Revista Contemporánea,,Anónimo,Creador,NA,NA,El impresionismo en Bogotá,2,Noviembre de 1904,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,10.5,1445-156,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2,Noviembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,156,Esta imagen ha aparecido anteriormente. Verificar en qué paginas,
Revista Contemporánea,,Anónimo,Reseñista,R.H.D.,NA,La Revue des Idees,2,Noviembre de 1904,No,NA,Español,NA,Reseña de revista,Notas,NA,La Revue des Idees (revista de parisina),15.3,157-173,"Transferencias: en este texto se resumen los artículos de la Revue Des Idees. Esto da cuenta, primero del acceso a la revista. Segundo del conocimiento del idioma. Tercero de los textos que quieren presentar (para tener clara esta idea tengo que leer el texto completo)",
Revista Contemporánea,,Anónimo,Creador,NA,NA,Los japoneses juzgados por un americano,2,Noviembre de 1904,Sí,NA,Español,Inglés,Prosa No ficción,Notas,NA,NA,1.4,174-175,"Nota del editor ""Extractado de The Two Pacifics del Booklovers Magasine"" Buscar este periódico o revista para revisar el texto",
Revista Contemporánea,,Anónimo,Reseñista,NA,NA,Ideas,2,Noviembre de 1904,No,NA,Español,NA,Reseña de revista,Notas,NA,Ideas (Revista mensual argentina),0.5,175-176,NA,
Revista Contemporánea,,"Rojas, Julio A",Creador,NA,NA,El alma de la raza,2,Noviembre de 1904,No,NA,Español,NA,Prosa Ficción,Notas,NA,NA,1.3,176-177,NA,
Revista Contemporánea,,Anónimo,Creador,NA,NA,Degeneración,2,Noviembre de 1904,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2.5,177-179,NA,
Revista Contemporánea,,Anónimo,Reseñista,NA,NA,Harpas en el silencio,2,Noviembre de 1904,No,NA,Español,NA,Reseña,Notas,NA,Harpas en el silencio de Eugenio Díaz Romero,1,180,Transfrencia: Promoción y recomendación de autores,
Revista Contemporánea,,"Díaz Romero, Eugenio",Creador,NA,Argentina,Doliente,2,Noviembre de 1904,No,NA,Español,NA,Poesía,Notas,NA,NA,0.5,181,Este es un poema del libro de Eugenio Díaz Romero que promocionan. Transferencia directa a través de la promoción de autores de otras latitudes,
Revista Contemporánea,,"Heredia, Francisco de ",Creador,Adarme,Colombia,Opiniones del Bachiller Niemand,2,Noviembre de 1904,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,4.8,181-186,NA,
Revista Contemporánea,,Anónimo,Creador,NA,NA,Salve,2,Noviembre de 1904,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.7,186,NA,
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,2,Noviembre de 1904,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.3,187,Nota de Rafael Reyes en el que saluda a los directores de la revista,
Revista Contemporánea,,La redacción,Creador,NA,NA,NA,2,Noviembre de 1904,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.3,187,Justificación de la publicación de la nota anterior. Reconocimiento,
Revista Contemporánea,,"Sanín Cano, Baldomero",Editor,B.S.C.,Colombia,Tierras lejanas,2,Noviembre de 1904,No,NA,Español,NA,Reseña,Notas,NA,Tierras Lejanas de Emilio Cuervo Márquez,3,187-190,NA,
Revista Contemporánea,,Anónimo,Reseñista,NA,NA,pequeña ópera Lírica,2,Noviembre de 1904,No,NA,Español,NA,Reseña,Notas,NA,Pequeña Ópera Lírica de Rufino Blanco Fombona,2.2,190-192,Transfrencia: Promoción y recomendación de autores,
Revista Contemporánea,,Anónimo,Creador,NA,NA,Guillermo Valencia,2,Noviembre de 1904,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.2,192,Nota resaltando la traducción de Guillermo Valerncua (Le Donna) que publicaron en este número,
Revista Contemporánea,,"Sanín Cano, Baldomero",Editor,NA,Colombia,Revista Contemporánea. Publicación mensual,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información e índice de la revista,
Revista Contemporánea,,"Sanín Cano, Baldomero",Editor,NA,Colombia,Pérez Triana. Escritor inglés,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5,193-197,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,3,Diciembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.2,198,NA,
Revista Contemporánea,,"Grillo, Maximiliano",Creador,Max Grillo,Colombia,Sol lejano,3,Diciembre de 1904,No,NA,Español,NA,Poesía,NA,NA,NA,0.8,198,NA,
Revista Contemporánea,,"Prudhomme, Sully",Creador,NA,Francia,Ici-Bas,3,Diciembre de 1904,Sí,"Grillo, Maximiliano",Español,Francés,Poesía,NA,NA,NA,1,199,NA,
Revista Contemporánea,,"Arce, Julio César",Creador,NA,Colombia,Opacidades,3,Diciembre de 1904,No,NA,Español,NA,Poesía,NA,NA,NA,1,200,NA,
Revista Contemporánea,,"Samper, Emilio",Creador,NA,NA,Stéphaner Mallarmé,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6,201-206,NA,
Revista Contemporánea,,"Pereira Gamba, Fortunato",Creador,NA,Colombia,Minas de esmeralda en Colombia,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,Capítulo de libro,NA,NA,5.5,207-213,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,3,Diciembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,213,NA,
Revista Contemporánea,,"Acosta, Javier",Creador,NA,Colombia,Leopoldo Lugones,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,7.5,214-222,Transferencias: análisis sobre el discurso de Lugones sobre Zolá y uno de sus libros de poesía,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,3,Diciembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,222,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,3,Diciembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,223,NA,
Revista Contemporánea,,"Ortega, Alfredo",Creador,NA,NA,La arquitectura de Bogotá,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,12.5,223-236,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,3,Diciembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,236,NA,
Revista Contemporánea,,"Valencia, Francisco",Creador,Pacho Valencia,Colombia,La visión de los Helenos,3,Diciembre de 1904,No,NA,Español,NA,Poesía,NA,NA,NA,1.5,237-238,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,3,Diciembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,238,NA,
Revista Contemporánea,,"Valencia, Francisco",Creador,NA,NA,Dualidad,3,Diciembre de 1904,No,NA,Español,NA,Poesía,NA,"Echeverría, Eduardo",NA,1,239,NA,
Revista Contemporánea,,"López, Ismael",Creador,Cornelio Hispanio,Colombia,Himno a la paz,3,Diciembre de 1904,No,NA,Español,NA,Poesía,NA,NA,NA,1.5,240-241,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,3,Diciembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,241,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,3,Diciembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,242,NA,
Revista Contemporánea,,"Schwob, Marcel",Creador,NA,Francia,La Cruzada de los niños. Relación del Goliard,3,Diciembre de 1904,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,2.5,242-244,Transferencias: Traducción del escritor francés simbolista,
Revista Contemporánea,,"Schwob, Marcel",Creador,NA,Francia,la Cruzada de los niños. Relación del leproso,3,Diciembre de 1904,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,2.7,245-247,Transferencias: Traducción del escritor francés simbolista,
Revista Contemporánea,,"Schwob, Marcel",Creador,NA,Francia,La Cruzada de los niños. Relación del papa inocencio III,3,Diciembre de 1904,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,4.6,247-252,Transferencias: Traducción del escritor francés simbolista,
Revista Contemporánea,,"Schwob, Marcel",Creador,NA,Francia,La Cruzada de los niños. Relación de tres niñitos,3,Diciembre de 1904,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,2.2,252-254,Transferencias: Traducción del escritor francés simbolista,
Revista Contemporánea,,"Schwob, Marcel",Creador,NA,Francia,"La Cruzada de los niños. Relación de Francisco Longuejoue,",3,Diciembre de 1904,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,1.7,254-256,Transferencias: Traducción del escritor francés simbolista,
Revista Contemporánea,,"Schwob, Marcel",Creador,NA,Francia,La Cruzada de los niños. Relación del Kalandar,3,Diciembre de 1904,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,2.6,256-259,Transferencias: Traducción del escritor francés simbolista,
Revista Contemporánea,,"Schwob, Marcel",Creador,NA,Francia,La Cruzada de los niños. Relación de la pequeña Alicia,3,Diciembre de 1904,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,1.4,259-260,Transferencias: Traducción del escritor francés simbolista,
Revista Contemporánea,,"Schwob, Marcel",Creador,NA,Francia,La Cruzada de los niños. Relación de papa Gregorio IX,3,Diciembre de 1904,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,3.8,260-264,Transferencias: Traducción del escritor francés simbolista,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,3,Diciembre de 1904,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,264,NA,
Revista Contemporánea,,Anónimo,Creador,NA,NA,Notas,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3,265-267,NA,
Revista Contemporánea,,Anónimo,Reseñista,NA,NA,La Revista Franciscana de Colombia,3,Diciembre de 1904,No,NA,Español,NA,Reseña de revista,Notas,NA,La Revista Franciscana de Colombia,1.3,268-269,Transferencia local: reseña de revista y comentario sobre la ideología de esta,
Revista Contemporánea,,Anónimo,Creador,NA,NA,El plagio en el Japón,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2.3,269-271,Transferencias: comentario sobre un artículo de una revistas extranjera en la que se habla de la literatura japonesa,
Revista Contemporánea,,Anónimo,Creador,NA,NA,Matices,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.8,271-273,Transferencia: Comentario sobre la literatura chilena,
Revista Contemporánea,,Anónimo,Creador,M.G.,NA,Homenajes a Isaacs,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,273-275,NA,
Revista Contemporánea,,Anónimo,Creador,NA,NA,Intelligere,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.4,275-276,NA,
Revista Contemporánea,,"Londoño, Víctor Manuel",Reseñista,V.M.L.,Colombia,NA,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,Notas,NA,Del mar á la montaña de Diego Dublé Urrutia,3.3,276-279,Transferencias: reseña de libro de autor chileno,
Revista Contemporánea,,Anónimo,Creador,NA,NA,Alfred Austin,3,Diciembre de 1904,Sí,NA,Español,Inglés,Prosa No ficción,Notas,NA,NA,4.7,280-285,"Transferencia: comentario sobre los artículos del a entrega de noviembre de la Revista inglesa ""The Critic"" especialmente de Alfred Austin, pero también de otros autores",
Revista Contemporánea,,Anónimo,Creador,NA,NA,Revistas Colombianas. La Miscelánea,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,Revistas Colombianas,NA,NA,0.3,285,"Transferencia local: publicación del índice de la Miscelánea, Año VII, entrega 3 y 4",
Revista Contemporánea,,Anónimo,Creador,NA,NA,Revistas Colombianas. Lectura Amena,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,Revistas Colombianas,NA,NA,0.3,286,Transferecia local: índice de uno de los números de Lectura Amena,
Revista Contemporánea,,Anónimo,Creador,NA,NA,Revistas Colombianas. Revsta Nueva (Manizales),3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,Revistas Colombianas,NA,NA,0.4,286,Transferencia local: índice de la Revista Nueva (Manizales) entregas 9 y 10,
Revista Contemporánea,,Anónimo,Creador,NA,NA,Revistas Colombianas. El Escolar Colombiano (Bogotá),3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,Revistas Colombianas,NA,NA,0.3,286,"Transferencis local: índice de la revista El Escolar Colombiano (Bogotá), números 43 y 44",
Revista Contemporánea,,Anónimo,Creador,NA,NA,Rondinelle Pellegrine,3,Diciembre de 1904,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.6,287,NA,
Revista Contemporánea,,"Schafi, Mirza",Creador,NA,Azerbaiyán,Mirza Schaffy,3,Diciembre de 1904,Sí,NA,Español,Inglés (traducción de la traducción de Fitzgerald),Prosa Ficción,NA,NA,NA,1.4,287-288,Transferecia: Traducción de algunas estrofas de Mirza Schaffy de la traducción de Fitzgerald,
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,3,Diciembre de 1904,No,NA,Español,NA,Publicidad,NA,NA,NA,2,NA,"Transferencia: promoción de librerias , casas editoriales, y el libro: Notas de Viaje de Salvador Camacho Roldán, de laedición hecha en París",
Revista Contemporánea,,"Sanín Cano, Baldomero",Editor,NA,Colombia,Revista Contemporánea. Publicación mensual,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información e índice de la revista,
Revista Contemporánea,,"Posada, Eduardo",Creador,NA,Colombia,Palacio Virreinal,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,16,1--16,"En este número inicia de nuevo. Con número 1 vol II.  Inicia con este texto, pero al parecer es la continuación de otro. Ese número no lo he encontrado aún",
Revista Contemporánea,,"Martínez Sierra, Gregorio",Creador,NA,España,La humilde verdad,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa Ficción,Fragmento de novela,NA,NA,15,17-31,Transferrencias: promoción de autores de obras de autores de otras latitudes,
Revista Contemporánea,,"Grillo, Maximiliano",Creador,M.G.,NA,Psicología del impresionismo,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4.5,32-37,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,1 vol II,Abril de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,37,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,1 vol II,Abril de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,38,NA,
Revista Contemporánea,,"Sánchez, Alberto",Creador,NA,Colombia,Armonía véspera. El espíritu de las lilas de agua,1 vol II,Abril de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,38,NA,
Revista Contemporánea,,"García Calvo, Federico ",Creador,F.G.C.,España,Lombroso y el espiritismo,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,7.5,39-46,Transferencia: (crítica) análisis del libro de Lombrosio,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,1 vol II,Abril de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,46,NA,
Revista Contemporánea,,"Gómez Jaime, Alfredo",Creador,NA,Colombia,Sueño blanco,1 vol II,Abril de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,2.5,47-49,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,1 vol II,Abril de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,49,NA,
Revista Contemporánea,,"Manrique, Juan E",Creador,NA,NA,Discurso de apertura,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,Discurso,NA,NA,10,50-60,NA,
Revista Contemporánea,,"Toudouze, Georges-Gustave ",Creador,NA,Francia,"Las tres rivales del mediterraneo occidental. (Marsella, Génova, Barcelona)",1 vol II,Abril de 1905,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,12,61-73,Transferencia: traducción,
Revista Contemporánea,,"Sanín Cano, Baldomero",Director,NA,Colombia,Tierra baja,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2.5,74-76,Transferencias: comentario sobre la obra de teatro ,
Revista Contemporánea,,Anónimo,Reseñista,NA,NA,Revista del Colegio Mayor de Nuestra Señora del Rosario,1 vol II,Abril de 1905,No,NA,Español,NA,Reseña de revista,Notas,NA,Revista del Colegio Mayor de Nuestra Señora del Rosario,2.5,76-78,Transferencias local: reseña de revista,
Revista Contemporánea,,"Grillo, Maximiliano",Creador,NA,NA,Santo Tomás y Averroes,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3,79-82,Transferencias: crítica sobre estos autores ,
Revista Contemporánea,,"Duque Uribe, Rafael",Reseñista,R.D. U.,NA,La nave,1 vol II,Abril de 1905,No,NA,Español,NA,Reseña,Notas,NA,La Nave de D'Annunzio,2.5,83-86,Transferencia: reseña sobre esta obra de teatro. Además mencionan que quien la escribió es el corresponsal en Madrid. Hay que buscar este autor porque puede ser un MEDIADOR importante,
Revista Contemporánea,,"Grillo, Maximiliano",Reseñista,NA,NA,Impresiones rápidas,1 vol II,Abril de 1905,No,NA,Español,NA,Reseña,Notas,NA,Impresiones rápidas de Alfredo Gómez Jaime,4,46-90,Transferencia local: reseña y crítica sobre el libro del autor colombiano,
Revista Contemporánea,,"Ortega, Alfredo",Creador,NA,NA,Ruinas,1 vol II,Abril de 1905,No,NA,Español,NA,Poesía,Notas,NA,NA,1.5,90-91,NA,
Revista Contemporánea,,Anónimo,Creador,NA,NA,Vargas Vila y su obra,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3.5,92-95,"Transferencia local: comentario sobre Vargas Vila, pero algunos apartes los extraen de un texto de El Diario de Buenos Aired 20 de dciembre de 1904 escrito por Eugenio Díaz Romero",
Revista Contemporánea,,Anónimo,Creador,NA,NA,De la Cruzada de los Niños,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.7,95-96,Transferencias: Comentario sobre la opera que crearon de la obra La Cruzada de los niños (obra que se publicó en esta revista,
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,1 vol II,Abril de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.8,96,Transferencia: comentario sobre los artículos publicados en Contemporánea y  que publicó  El Cojo Ilustrado de Caracas. Un llamado de atención paraque le de los créditos a Contemporánea,
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,1 vol II,Abril de 1905,No,NA,Español,NA,Publicidad,NA,NA,NA,2,NA,Transferencias locales: promoción de algunos libros y lebrerias,
Revista Contemporánea,,"Sanín Cano, Baldomero",Director,NA,Colombia,Revista Contemporánea. Publicación mensual,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información e índice de la revista,
Revista Contemporánea,,"Sanín Cano, Baldomero",Director,NA,Colombia,Rafael M. merchán,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,12,97-109,Transferencias: crítica sobre autor extranjero,
